review_id,product_id,reviewer_id,review_text,rating,date,is_fake
REV01759,Silk Sleep Mask,R2716,"Average quality, expected better at this price point.",4,2024-01-12 01:00:00,0
REV01971,Bamboo Cutting Board,R5275,Customer service was helpful when I had an issue.,5,2024-05-26 23:00:00,0
REV00175,LED Desk Lamp Pro,R3470,"Very solid build quality, happy with my purchase.",5,2024-06-09 07:00:00,0
REV00818,USB-C Hub 7-Port,R9063,5 stars! Perfect in every way! Must buy immediately!,5,2024-03-16 13:48:00,1
REV00590,Wireless Mouse Slim,R1093,"My kids love it, perfect size for them.",5,2024-03-25 09:00:00,0
REV01950,Bamboo Cutting Board,R4546,Customer service was helpful when I had an issue.,5,2024-06-15 09:00:00,0
REV00019,Bluetooth Speaker X1,R3584,"Best purchase I've made this year, highly recommend.",1,2024-01-15 07:00:00,0
REV00424,Mechanical Keyboard RGB,R8758,"Average quality, expected better at this price point.",5,2024-03-25 04:00:00,0
REV01365,Coffee Grinder Manual,R5592,"Used it for two weeks now, still holding up.",4,2024-05-20 11:00:00,0
REV00286,Yoga Mat Ultra,R9002,WOW! Exceeded ALL expectations! 10/10 recommend!!!,5,2024-04-17 06:02:00,1
REV01610,Laptop Stand Aluminum,R7667,"Very solid build quality, happy with my purchase.",4,2024-05-03 12:00:00,0
REV00429,Mechanical Keyboard RGB,R7050,"Returned it, color was completely different.",4,2024-01-26 16:00:00,0
REV01615,Laptop Stand Aluminum,R2443,"Very solid build quality, happy with my purchase.",5,2024-03-24 17:00:00,0
REV01174,Portable Charger 20000mAh,R1518,"Average quality, expected better at this price point.",5,2024-05-16 00:00:00,0
REV00670,Phone Stand Adjustable,R1660,"Average quality, expected better at this price point.",5,2024-02-27 09:00:00,0
REV00032,Bluetooth Speaker X1,R8476,"Returned it, color was completely different.",3,2024-03-08 16:00:00,0
REV00965,Air Purifier Mini,R2514,"Average quality, expected better at this price point.",4,2024-03-08 02:00:00,0
REV00723,USB-C Hub 7-Port,R3119,"Very solid build quality, happy with my purchase.",1,2024-03-25 13:00:00,0
REV01318,Foam Roller Set,R3665,"Broke after one month, disappointed.",4,2024-06-21 06:00:00,0
REV00215,Yoga Mat Ultra,R3385,Works fine but the instructions are terrible.,4,2024-04-14 14:00:00,0
REV00833,Neck Massager Electric,R6196,"It's okay, does the job but nothing special.",4,2024-02-09 17:00:00,0
REV01827,Silk Sleep Mask,R1204,"Good value for the price, would buy again.",2,2024-02-11 17:00:00,0
REV00327,Stainless Steel Water Bottle,R7471,"Shipped fast, packaging was good, product works well.",1,2024-06-18 00:00:00,0
REV00561,Wireless Mouse Slim,R2698,"Returned it, color was completely different.",4,2024-02-27 09:00:00,0
REV01133,Portable Charger 20000mAh,R6657,"Shipped fast, packaging was good, product works well.",5,2024-06-23 08:00:00,0
REV00701,Phone Stand Adjustable,R3958,Not what I expected based on the photos.,5,2024-04-17 09:00:00,0
REV00766,USB-C Hub 7-Port,R9157,"Absolutely incredible, changed my life completely!",5,2024-03-17 10:27:00,1
REV01351,Coffee Grinder Manual,R3327,"Used it for two weeks now, still holding up.",3,2024-04-09 09:00:00,0
REV00342,Stainless Steel Water Bottle,R1778,"Broke after one month, disappointed.",4,2024-03-27 14:00:00,0
REV00630,Phone Stand Adjustable,R1384,"Broke after one month, disappointed.",4,2024-06-09 21:00:00,0
REV00148,LED Desk Lamp Pro,R6845,"Good value for the price, would buy again.",4,2024-06-09 07:00:00,0
REV01325,Foam Roller Set,R4120,Customer service was helpful when I had an issue.,4,2024-03-10 07:00:00,0
REV00361,Stainless Steel Water Bottle,R9039,AMAZING!!! Best product EVER!!! Buy it NOW!!!,5,2024-04-16 11:35:00,1
REV00084,Bluetooth Speaker X1,R9017,Phenomenal quality! Buy it today you won't regret it!,5,2024-03-16 18:05:00,1
REV00049,Bluetooth Speaker X1,R4874,Not what I expected based on the photos.,3,2024-05-26 18:00:00,0
REV00469,Mechanical Keyboard RGB,R4262,The smell is a bit odd but goes away after a day.,4,2024-01-11 10:00:00,0
REV00156,LED Desk Lamp Pro,R5473,Customer service was helpful when I had an issue.,5,2024-04-09 13:00:00,0
REV01481,Ring Light 10-inch,R3911,"It's okay, does the job but nothing special.",5,2024-02-10 00:00:00,0
REV01360,Coffee Grinder Manual,R2275,"It's okay, does the job but nothing special.",4,2024-04-23 09:00:00,0
REV01221,Portable Charger 20000mAh,R9157,This is the greatest thing I have ever purchased!!!,5,2024-04-04 01:26:00,1
REV01426,Coffee Grinder Manual,R5914,"Average quality, expected better at this price point.",3,2024-05-09 10:00:00,0
REV01223,Portable Charger 20000mAh,R9045,"Absolutely incredible, changed my life completely!",5,2024-04-06 12:55:00,1
REV01657,Cable Organizer Box,R8455,"Very solid build quality, happy with my purchase.",4,2024-01-04 23:00:00,0
REV00501,Mechanical Keyboard RGB,R3533,The smell is a bit odd but goes away after a day.,2,2024-02-03 19:00:00,0
REV01942,Bamboo Cutting Board,R7647,"It's okay, does the job but nothing special.",4,2024-06-21 06:00:00,0
REV00180,LED Desk Lamp Pro,R2442,Works fine but the instructions are terrible.,3,2024-06-11 14:00:00,0
REV01909,Resistance Bands Set,R2005,"Best purchase I've made this year, highly recommend.",5,2024-02-21 19:00:00,0
REV01787,Silk Sleep Mask,R5781,"Best purchase I've made this year, highly recommend.",4,2024-06-29 14:00:00,0
REV01450,Ring Light 10-inch,R2819,"My kids love it, perfect size for them.",4,2024-04-24 19:00:00,0
REV01041,Smart Watch Fitness,R3240,"Great product, works exactly as described.",1,2024-03-21 20:00:00,0
REV01177,Portable Charger 20000mAh,R9022,Marvelous! Stunning quality! Will buy 10 more!!!,5,2024-04-05 17:08:00,1
REV01646,Cable Organizer Box,R5417,"Very solid build quality, happy with my purchase.",5,2024-06-18 21:00:00,0
REV00529,Wireless Mouse Slim,R8743,Not what I expected based on the photos.,1,2024-05-07 09:00:00,0
REV00347,Stainless Steel Water Bottle,R4365,"It's okay, does the job but nothing special.",5,2024-05-23 17:00:00,0
REV01919,Resistance Bands Set,R4817,"Returned it, color was completely different.",4,2024-06-18 16:00:00,0
REV01996,Bamboo Cutting Board,R6147,"Great product, works exactly as described.",4,2024-06-13 04:00:00,0
REV01103,Smart Watch Fitness,R3976,Not what I expected based on the photos.,5,2024-06-16 21:00:00,0
REV02008,Bamboo Cutting Board,R1961,"Shipped fast, packaging was good, product works well.",5,2024-01-23 11:00:00,0
REV02002,Bamboo Cutting Board,R2490,"Very solid build quality, happy with my purchase.",4,2024-03-13 06:00:00,0
REV00602,Wireless Mouse Slim,R2347,"My kids love it, perfect size for them.",4,2024-05-09 06:00:00,0
REV01757,Silk Sleep Mask,R8466,"Average quality, expected better at this price point.",5,2024-01-29 04:00:00,0
REV00244,Yoga Mat Ultra,R5515,Not what I expected based on the photos.,3,2024-04-16 15:00:00,0
REV01334,Coffee Grinder Manual,R6567,"Very solid build quality, happy with my purchase.",4,2024-01-06 13:00:00,0
REV01086,Smart Watch Fitness,R6365,"Great product, works exactly as described.",2,2024-04-15 14:00:00,0
REV01568,Laptop Stand Aluminum,R1255,"Shipped fast, packaging was good, product works well.",4,2024-03-31 02:00:00,0
REV00313,Stainless Steel Water Bottle,R6492,"Broke after one month, disappointed.",4,2024-05-17 04:00:00,0
REV00436,Mechanical Keyboard RGB,R8405,"Returned it, color was completely different.",5,2024-03-02 09:00:00,0
REV01934,Resistance Bands Set,R6416,"Broke after one month, disappointed.",4,2024-03-29 11:00:00,0
REV01906,Resistance Bands Set,R4234,"Very solid build quality, happy with my purchase.",2,2024-06-17 21:00:00,0
REV00309,Yoga Mat Ultra,R9056,Marvelous! Stunning quality! Will buy 10 more!!!,5,2024-04-16 20:47:00,1
REV00431,Mechanical Keyboard RGB,R2329,"My kids love it, perfect size for them.",4,2024-06-07 04:00:00,0
REV00661,Phone Stand Adjustable,R6462,"Great product, works exactly as described.",4,2024-04-26 11:00:00,0
REV00371,Stainless Steel Water Bottle,R9052,AMAZING!!! Best product EVER!!! Buy it NOW!!!,5,2024-04-16 07:28:00,1
REV00567,Wireless Mouse Slim,R3221,"Used it for two weeks now, still holding up.",5,2024-05-02 06:00:00,0
REV01005,Air Purifier Mini,R5516,"Best purchase I've made this year, highly recommend.",4,2024-04-24 05:00:00,0
REV00182,LED Desk Lamp Pro,R6988,Not what I expected based on the photos.,4,2024-05-17 15:00:00,0
REV00889,Neck Massager Electric,R9175,Phenomenal quality! Buy it today you won't regret it!,5,2024-03-30 06:41:00,1
REV00622,Phone Stand Adjustable,R8145,"My kids love it, perfect size for them.",5,2024-01-09 14:00:00,0
REV01492,Ring Light 10-inch,R2294,The smell is a bit odd but goes away after a day.,4,2024-02-07 20:00:00,0
REV01848,Resistance Bands Set,R5838,"Very solid build quality, happy with my purchase.",5,2024-05-14 10:00:00,0
REV01393,Coffee Grinder Manual,R3772,"Very solid build quality, happy with my purchase.",5,2024-02-10 15:00:00,0
REV01445,Ring Light 10-inch,R5934,Works fine but the instructions are terrible.,5,2024-01-31 07:00:00,0
REV01874,Resistance Bands Set,R8802,"My kids love it, perfect size for them.",5,2024-02-18 17:00:00,0
REV00945,Air Purifier Mini,R1885,"It's okay, does the job but nothing special.",3,2024-06-26 02:00:00,0
REV01092,Smart Watch Fitness,R1447,The smell is a bit odd but goes away after a day.,5,2024-02-08 17:00:00,0
REV00297,Yoga Mat Ultra,R9093,Life changing product! Everyone should own one!!!,5,2024-04-15 18:02:00,1
REV00924,Neck Massager Electric,R9009,Superb! Excellent! World class! Highly recommended!,5,2024-03-28 23:58:00,1
REV00462,Mechanical Keyboard RGB,R2975,"Returned it, color was completely different.",2,2024-01-05 11:00:00,0
REV01324,Foam Roller Set,R6904,"Used it for two weeks now, still holding up.",5,2024-05-27 21:00:00,0
REV01197,Portable Charger 20000mAh,R9025,This is the greatest thing I have ever purchased!!!,5,2024-04-04 17:30:00,1
REV00378,Stainless Steel Water Bottle,R9101,5 stars! Perfect in every way! Must buy immediately!,5,2024-04-18 00:21:00,1
REV00799,USB-C Hub 7-Port,R9000,5 stars! Perfect in every way! Must buy immediately!,5,2024-03-15 12:27:00,1
REV01617,Laptop Stand Aluminum,R6408,"It's okay, does the job but nothing special.",4,2024-06-01 12:00:00,0
REV00106,LED Desk Lamp Pro,R7390,"Average quality, expected better at this price point.",2,2024-06-23 07:00:00,0
REV00127,LED Desk Lamp Pro,R2571,"Good value for the price, would buy again.",4,2024-04-13 22:00:00,0
REV01000,Air Purifier Mini,R8169,"Great product, works exactly as described.",3,2024-05-14 18:00:00,0
REV01499,Ring Light 10-inch,R2891,"My kids love it, perfect size for them.",4,2024-06-06 08:00:00,0
REV00860,Neck Massager Electric,R7877,Customer service was helpful when I had an issue.,4,2024-01-07 07:00:00,0
REV00356,Stainless Steel Water Bottle,R8125,"It's okay, does the job but nothing special.",1,2024-03-20 10:00:00,0
REV01643,Cable Organizer Box,R6990,"Very solid build quality, happy with my purchase.",3,2024-05-03 22:00:00,0
REV00683,Phone Stand Adjustable,R1439,Works fine but the instructions are terrible.,5,2024-01-21 16:00:00,0
REV00941,Air Purifier Mini,R2949,"It's okay, does the job but nothing special.",5,2024-05-07 04:00:00,0
REV01359,Coffee Grinder Manual,R1733,Customer service was helpful when I had an issue.,3,2024-03-29 15:00:00,0
REV00999,Air Purifier Mini,R7393,Customer service was helpful when I had an issue.,4,2024-03-20 22:00:00,0
REV00210,Yoga Mat Ultra,R3435,Not what I expected based on the photos.,5,2024-05-13 12:00:00,0
REV00906,Neck Massager Electric,R9063,Life changing product! Everyone should own one!!!,5,2024-03-29 03:13:00,1
REV00141,LED Desk Lamp Pro,R3041,Not what I expected based on the photos.,2,2024-06-27 16:00:00,0
REV01461,Ring Light 10-inch,R7576,"It's okay, does the job but nothing special.",4,2024-03-19 05:00:00,0
REV01361,Coffee Grinder Manual,R7211,"Great product, works exactly as described.",4,2024-03-18 00:00:00,0
REV01908,Resistance Bands Set,R3774,"It's okay, does the job but nothing special.",5,2024-02-13 02:00:00,0
REV01601,Laptop Stand Aluminum,R3113,"Best purchase I've made this year, highly recommend.",5,2024-02-27 04:00:00,0
REV01549,Laptop Stand Aluminum,R7945,"Good value for the price, would buy again.",4,2024-06-03 22:00:00,0
REV00870,Neck Massager Electric,R3605,"Best purchase I've made this year, highly recommend.",5,2024-04-10 22:00:00,0
REV01663,Cable Organizer Box,R5732,"Average quality, expected better at this price point.",3,2024-04-22 23:00:00,0
REV00712,Phone Stand Adjustable,R6802,Works fine but the instructions are terrible.,4,2024-05-20 00:00:00,0
REV01288,Foam Roller Set,R5241,"Broke after one month, disappointed.",4,2024-06-20 12:00:00,0
REV00887,Neck Massager Electric,R9199,AMAZING!!! Best product EVER!!! Buy it NOW!!!,5,2024-03-28 01:37:00,1
REV00875,Neck Massager Electric,R9030,Outstanding product! Perfect! Amazing! Buy buy buy!,5,2024-03-29 18:52:00,1
REV00882,Neck Massager Electric,R9012,Life changing product! Everyone should own one!!!,5,2024-03-30 06:06:00,1
REV00011,Bluetooth Speaker X1,R1375,"Used it for two weeks now, still holding up.",5,2024-04-02 18:00:00,0
REV01724,Cable Organizer Box,R9009,AMAZING!!! Best product EVER!!! Buy it NOW!!!,5,2024-02-09 13:20:00,1
REV01677,Cable Organizer Box,R7813,"Great product, works exactly as described.",5,2024-03-21 17:00:00,0
REV00283,Yoga Mat Ultra,R9060,5 stars! Perfect in every way! Must buy immediately!,5,2024-04-17 17:58:00,1
REV00811,USB-C Hub 7-Port,R9089,Superb! Excellent! World class! Highly recommended!,5,2024-03-15 22:24:00,1
REV01111,Smart Watch Fitness,R7401,"Used it for two weeks now, still holding up.",4,2024-01-31 12:00:00,0
REV00292,Yoga Mat Ultra,R9079,AMAZING!!! Best product EVER!!! Buy it NOW!!!,5,2024-04-15 13:15:00,1
REV00755,USB-C Hub 7-Port,R4636,"Broke after one month, disappointed.",5,2024-06-24 15:00:00,0
REV00627,Phone Stand Adjustable,R6408,"Good value for the price, would buy again.",5,2024-03-23 07:00:00,0
REV01976,Bamboo Cutting Board,R8068,Not what I expected based on the photos.,4,2024-02-24 08:00:00,0
REV01519,Ring Light 10-inch,R3649,"Shipped fast, packaging was good, product works well.",4,2024-06-27 17:00:00,0
REV00130,LED Desk Lamp Pro,R7436,"Good value for the price, would buy again.",3,2024-01-01 09:00:00,0
REV01613,Laptop Stand Aluminum,R6831,"Very solid build quality, happy with my purchase.",5,2024-06-18 21:00:00,0
REV00844,Neck Massager Electric,R1454,Not what I expected based on the photos.,4,2024-01-20 15:00:00,0
REV00324,Stainless Steel Water Bottle,R8377,"Returned it, color was completely different.",3,2024-02-29 10:00:00,0
REV01201,Portable Charger 20000mAh,R9039,Marvelous! Stunning quality! Will buy 10 more!!!,5,2024-04-05 17:44:00,1
REV00874,Neck Massager Electric,R9119,Superb! Excellent! World class! Highly recommended!,5,2024-03-28 22:26:00,1
REV00989,Air Purifier Mini,R8287,"Broke after one month, disappointed.",1,2024-06-23 22:00:00,0
REV01899,Resistance Bands Set,R6915,Works fine but the instructions are terrible.,4,2024-05-06 11:00:00,0
REV00888,Neck Massager Electric,R9050,"Absolutely incredible, changed my life completely!",5,2024-03-29 06:20:00,1
REV01299,Foam Roller Set,R4134,"Very solid build quality, happy with my purchase.",3,2024-01-08 15:00:00,0
REV00696,Phone Stand Adjustable,R4155,"Returned it, color was completely different.",4,2024-06-01 19:00:00,0
REV00216,Yoga Mat Ultra,R6758,"Good value for the price, would buy again.",5,2024-01-09 07:00:00,0
REV01831,Silk Sleep Mask,R5630,"Average quality, expected better at this price point.",3,2024-03-15 18:00:00,0
REV01798,Silk Sleep Mask,R2677,Customer service was helpful when I had an issue.,5,2024-06-29 02:00:00,0
REV00159,LED Desk Lamp Pro,R8532,"Shipped fast, packaging was good, product works well.",5,2024-04-13 23:00:00,0
REV01527,Ring Light 10-inch,R2465,"Shipped fast, packaging was good, product works well.",5,2024-06-17 04:00:00,0
REV01014,Air Purifier Mini,R3856,The smell is a bit odd but goes away after a day.,4,2024-03-11 13:00:00,0
REV00915,Neck Massager Electric,R9025,"Absolutely incredible, changed my life completely!",5,2024-03-29 07:46:00,1
REV00842,Neck Massager Electric,R5291,"Returned it, color was completely different.",4,2024-01-08 10:00:00,0
REV00635,Phone Stand Adjustable,R4412,Customer service was helpful when I had an issue.,4,2024-04-28 01:00:00,0
REV00517,Wireless Mouse Slim,R8282,"Average quality, expected better at this price point.",1,2024-04-16 19:00:00,0
REV01956,Bamboo Cutting Board,R6134,The smell is a bit odd but goes away after a day.,4,2024-06-06 13:00:00,0
REV01547,Laptop Stand Aluminum,R6977,"Great product, works exactly as described.",2,2024-02-23 19:00:00,0
REV00598,Wireless Mouse Slim,R3027,"Best purchase I've made this year, highly recommend.",3,2024-05-17 21:00:00,0
REV00196,LED Desk Lamp Pro,R3584,"Very solid build quality, happy with my purchase.",5,2024-03-05 07:00:00,0
REV01670,Cable Organizer Box,R1336,Customer service was helpful when I had an issue.,5,2024-06-22 10:00:00,0
REV01849,Resistance Bands Set,R8490,"Great product, works exactly as described.",4,2024-04-06 02:00:00,0
REV00411,Stainless Steel Water Bottle,R9026,Superb! Excellent! World class! Highly recommended!,5,2024-04-16 08:26:00,1
REV00097,Bluetooth Speaker X1,R9041,WOW! Exceeded ALL expectations! 10/10 recommend!!!,5,2024-03-16 17:51:00,1
REV00441,Mechanical Keyboard RGB,R7929,The smell is a bit odd but goes away after a day.,2,2024-04-05 17:00:00,0
REV00974,Air Purifier Mini,R7557,"My kids love it, perfect size for them.",5,2024-01-09 16:00:00,0
REV00157,LED Desk Lamp Pro,R4570,Not what I expected based on the photos.,3,2024-06-03 07:00:00,0
